id,name,nameDisplay,abv,ibu,availableId,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,available.id,available.name,available.description,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,style.ogMax,year
TG63ZX,Samuel Adams Heaven or Helles,Samuel Adams Heaven or Helles,5,20,2.0,56,N,verified,Verified,2016-05-17 15:17:17,2020-02-19 00:48:10,https://brewerydb-images.s3.amazonaws.com/beer/TG63ZX/upload_cXhfcq-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/TG63ZX/upload_cXhfcq-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/TG63ZX/upload_cXhfcq-large.png,https://brewerydb-images.s3.amazonaws.com/beer/TG63ZX/upload_cXhfcq-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/TG63ZX/upload_cXhfcq-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/TG63ZX/upload_cXhfcq-contentAwareLarge.png,2.0,Limited,Limited availability.,56,4,4,German Origin Ales,2012-03-21 20:06:46,Kellerbier or Zwickelbier,Kellerbier/Zwickelbier,"Kellerbier or Zwickelbiers are
unfiltered versions of lager or ale styles of European
origin. These can include traditional Helles, Dunkel,
Dortmunder, Vienna, Bohemian, Kolsch, Alt, as well
as less common traditional or contemporary
European-origin lager and ale styles. Kellerbiers have
carbonation ranging from low to normal. These
unfiltered beers are packaged and served with very
low to moderate amounts of yeast. Contemporary
versions may be filtered and dosed with yeast during
packaging.",,,,,,,,,,2012-03-21 20:06:46,2020-02-19 00:51:11,,
UI6I9b,Samuel Adams Hefeweizen,Samuel Adams Hefeweizen,,,,48,N,verified,Verified,2012-01-03 02:44:09,2015-12-16 03:00:02,https://brewerydb-images.s3.amazonaws.com/beer/UI6I9b/upload_828QJ3-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/UI6I9b/upload_828QJ3-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/UI6I9b/upload_828QJ3-large.png,https://brewerydb-images.s3.amazonaws.com/beer/UI6I9b/upload_828QJ3-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/UI6I9b/upload_828QJ3-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/UI6I9b/upload_828QJ3-contentAwareLarge.png,,,,48,4,4,German Origin Ales,2012-03-21 20:06:46,South German-Style Hefeweizen / Hefeweissbier,Hefeweizen,"The aroma and flavor of a Weissbier with yeast is decidedly fruity and phenolic. The phenolic characteristics are often described as clove-, nutmeg-like, mildly smoke-like or even vanilla-like. Banana-like esters should be present at low to medium-high levels. These beers are made with at least 50 percent malted wheat, and hop rates are quite low. Hop flavor and aroma are absent or present at very low levels. Weissbier is well attenuated and very highly carbonated and a medium to full bodied beer. The color is very pale to pale amber. Because yeast is present, the beer will have yeast flavor and a characteristically fuller mouthfeel and may be appropriately very cloudy. No diacetyl should be perceived.",10,15,4.9,5.5,3,9,1.047,1.008,1.016,2012-03-21 20:06:46,2015-04-07 15:29:27,,
zKvnSK,Samuel Adams Helles Bock,Samuel Adams Helles Bock,7,,,89,N,verified,Verified,2014-05-06 13:03:36,2015-12-17 12:27:44,https://brewerydb-images.s3.amazonaws.com/beer/zKvnSK/upload_LUKnJc-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/zKvnSK/upload_LUKnJc-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/zKvnSK/upload_LUKnJc-large.png,https://brewerydb-images.s3.amazonaws.com/beer/zKvnSK/upload_LUKnJc-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/zKvnSK/upload_LUKnJc-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/zKvnSK/upload_LUKnJc-contentAwareLarge.png,,,,89,7,7,European-germanic Lager,2012-03-21 20:06:46,German-Style Heller Bock/Maibock,Maibock,"The German word helle means light colored, and as such, a heller Bock is light straw to deep golden in color. Maibocks are also light-colored bocks. The sweet malty character should come through in the aroma and flavor. A lightly toasted and/or bready malt character is often evident. Roast or heavy toast/caramel malt character should be absent. Body is medium to full. Hop bitterness should be low, while noble-type hop aroma and flavor may be at low to medium levels. Bitterness increases with gravity. Fruity esters may be perceived at low levels. Diacetyl should be absent. Chill haze should not be perceived.",20,38,6,8,4,10,1.066,1.012,1.02,2012-03-21 20:06:46,2015-04-07 15:39:04,,
eeksV9,Samuel Adams Holiday Porter,Samuel Adams Holiday Porter,5.8,40,4.0,18,N,verified,Verified,2012-01-03 02:44:09,2015-12-18 14:44:30,https://brewerydb-images.s3.amazonaws.com/beer/eeksV9/upload_Lz74EZ-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/eeksV9/upload_Lz74EZ-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/eeksV9/upload_Lz74EZ-large.png,https://brewerydb-images.s3.amazonaws.com/beer/eeksV9/upload_Lz74EZ-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/eeksV9/upload_Lz74EZ-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/eeksV9/upload_Lz74EZ-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",18,1,1,British Origin Ales,2012-03-21 20:06:45,Brown Porter,Brown Porter,"Brown porters are mid to dark brown (may have red tint) in color. No roast barley or strong burnt/black malt character should be perceived. Low to medium malt sweetness, caramel and chocolate is acceptable along with medium hop bitterness. This is a lightto medium-bodied beer. Fruity esters are acceptable. Hop flavor and aroma may vary from being negligible to medium in character.",20,30,4.5,6,20,35,1.04,1.006,1.014,2012-03-21 20:06:45,2015-04-07 15:21:43,,
ivXuST,Samuel Adams Honey Porter,Samuel Adams Honey Porter,5.5,38,1.0,19,N,verified,Verified,2012-01-03 02:44:09,2015-12-16 03:26:23,https://brewerydb-images.s3.amazonaws.com/beer/ivXuST/upload_4uWZpK-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/ivXuST/upload_4uWZpK-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/ivXuST/upload_4uWZpK-large.png,https://brewerydb-images.s3.amazonaws.com/beer/ivXuST/upload_4uWZpK-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/ivXuST/upload_4uWZpK-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/ivXuST/upload_4uWZpK-contentAwareLarge.png,1.0,Year Round,Available year round as a staple beer.,19,1,1,British Origin Ales,2012-03-21 20:06:45,Robust Porter,Robust Porter,"Robust porters are black in color and have a roast malt flavor, often reminiscent of cocoa, but no roast barley flavor. These porters have a sharp bitterness of black malt without a highly burnt/charcoal flavor. Caramel and other malt sweetness should be present and in harmony with other distinguishing porter characters. Robust porters range from medium to full in body and have a malty sweetness. Hop bitterness is medium to high, with hop aroma and flavor ranging from negligible to medium. Diacetyl is acceptable at very low levels. Fruity esters should be evident, balanced with roast malt and hop bitterness.",25,40,5,6.5,30,30,1.045,1.008,1.016,2012-03-21 20:06:45,2015-04-07 15:21:45,,
OSCE2A,Samuel Adams Honey Queen Braggot,Samuel Adams Honey Queen Braggot,7.5,,,147,N,verified,Verified,2013-04-18 11:39:13,2015-12-17 01:12:40,https://brewerydb-images.s3.amazonaws.com/beer/OSCE2A/upload_rZKfxi-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/OSCE2A/upload_rZKfxi-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/OSCE2A/upload_rZKfxi-large.png,https://brewerydb-images.s3.amazonaws.com/beer/OSCE2A/upload_rZKfxi-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/OSCE2A/upload_rZKfxi-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/OSCE2A/upload_rZKfxi-contentAwareLarge.png,,,,147,12,12,"Mead, Cider, & Perry",2012-03-21 20:06:46,Braggot,Braggot,"A harmonious blend of mead and beer, with the distinctive characteristics of both. A wide range of results are possible, depending on the base style of beer, variety of honey and overall sweetness and strength. Beer flavors tend to somewhat mask typical honey flavors found in other meads.",,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:48:30,,
ekcqx2,Samuel Adams Honey Rye Pale Ale,Samuel Adams Honey Rye Pale Ale,5.8,33,,117,N,verified,Verified,2017-09-26 18:47:17,2017-09-27 13:40:15,https://brewerydb-images.s3.amazonaws.com/beer/ekcqx2/upload_77CM0u-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/ekcqx2/upload_77CM0u-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/ekcqx2/upload_77CM0u-large.png,https://brewerydb-images.s3.amazonaws.com/beer/ekcqx2/upload_77CM0u-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/ekcqx2/upload_77CM0u-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/ekcqx2/upload_77CM0u-contentAwareLarge.png,,,,117,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Rye Ale or Lager with or without Yeast,Rye Ale,"Rye beers can be made using either ale or lager yeast. It should be brewed with at least 20 percent rye malt, and low to medium perception of hop bitterness. Hop aroma and flavor can be low to medium-high. These are often versions of classic styles that contain noticeable rye character in balance with other qualities of the beer. A spicy, fruity-estery aroma and flavor are typical but at low levels; however, phenolic, clove-like characteristics should not be perceived. Color is straw to amber, and the body should be light to medium in character. Diacetyl should not be perceived. If this style is packaged and served without yeast, no yeast characters should be evident in mouthfeel, flavor, or aroma. A low level of tannin derived astringency may be perceived. If this style is served with yeast, the character should portray a full yeasty mouthfeel and appear hazy to very cloudy. Yeast flavor and aroma should be low to medium but not overpowering the balance and character of rye and barley malt and hops. Darker versions of this style will be dark amber to dark brown, and the body should be light to medium in character. Roasted malts are optionally evident in aroma and flavor with a low level of roast malt astringency acceptable when appropriately balanced with malt sweetness. Roast malts may be evident as a cocoa/chocolate or caramel character. Aromatic toffee-like, caramel, or biscuit-like characters may be part of the overall flavor/aroma profile. As in the lighter colored versions, diacetyl should not be perceived. Competition directors may create specific styles of rye beer, such as Rye Pale Ale or Rye Brown Ale. A statement by the brewer indicating if the beer is based on a classic style is essential for accurate judging.",,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:44:12,,
yFtjZP,Samuel Adams Imperial Pilsner,Samuel Adams Imperial Pilsner,8.5,,,98,N,verified,Verified,2014-06-04 16:27:21,2015-12-17 14:56:14,https://brewerydb-images.s3.amazonaws.com/beer/yFtjZP/upload_7kBdwd-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/yFtjZP/upload_7kBdwd-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/yFtjZP/upload_7kBdwd-large.png,https://brewerydb-images.s3.amazonaws.com/beer/yFtjZP/upload_7kBdwd-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/yFtjZP/upload_7kBdwd-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/yFtjZP/upload_7kBdwd-contentAwareLarge.png,,,,98,8,8,North American Lager,2012-03-21 20:06:46,American-Style Pilsener,American Pilsener,"This classic and unique pre-Prohibition American-style Pilsener is straw to deep gold in color. Hop bitterness, flavor and aroma are medium to high, and use of noble-type hops for flavor and aroma is preferred. Up to 25 percent corn and/or rice in the grist should be used. Malt flavor and aroma are medium. This is a light-medium to medium-bodied beer. Sweet corn-like dimethylsulfide (DMS), fruity esters and American hop-derived citrus flavors or aromas should not be perceived. Diacetyl is not acceptable. There should be no chill haze. Competition organizers may wish to subcategorize this style into rice and corn subcategories.",25,40,5,6,3,6,1.045,1.012,1.018,2012-03-21 20:06:46,2015-04-07 15:40:08,,
TZFee5,Samuel Adams Imperial Stout,Samuel Adams Imperial Stout,9.2,42,1.0,43,N,verified,Verified,2012-01-03 02:44:09,2015-12-16 04:42:23,https://brewerydb-images.s3.amazonaws.com/beer/TZFee5/upload_CxHzoa-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/TZFee5/upload_CxHzoa-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/TZFee5/upload_CxHzoa-large.png,https://brewerydb-images.s3.amazonaws.com/beer/TZFee5/upload_CxHzoa-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/TZFee5/upload_CxHzoa-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/TZFee5/upload_CxHzoa-contentAwareLarge.png,1.0,Year Round,Available year round as a staple beer.,43,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:49,,
5sySnW,Samuel Adams Imperial White,Samuel Adams Imperial White,10.3,15,1.0,65,N,verified,Verified,2012-01-03 02:44:09,2015-12-16 04:54:26,https://brewerydb-images.s3.amazonaws.com/beer/5sySnW/upload_gN3MAZ-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/5sySnW/upload_gN3MAZ-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/5sySnW/upload_gN3MAZ-large.png,https://brewerydb-images.s3.amazonaws.com/beer/5sySnW/upload_gN3MAZ-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/5sySnW/upload_gN3MAZ-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/5sySnW/upload_gN3MAZ-contentAwareLarge.png,1.0,Year Round,Available year round as a staple beer.,65,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,Belgian-Style White (or Wit) / Belgian-Style Wheat,Witbier,Belgian white ales are very pale in color and are brewed using unmalted wheat and malted barley and are spiced with coriander and orange peel. Coriander and light orange peel aroma should be perceived as such or as an unidentified spiciness. Phenolic spiciness and yeast flavors may be evident at mild levels. These beers are traditionally bottle conditioned and served cloudy. An unfiltered starch and yeast haze should be part of the appearance. The low to medium body should have some degree of creaminess from wheat starch. The style is further characterized by the use of noble-type hops to achieve low hop bitterness and little to no apparent hop flavor. This beer has no diacetyl and a low to medium fruity-ester level. Mild acidity is appropriate.,10,17,4.8,5.2,2,4,1.044,1.006,1.01,2012-03-21 20:06:46,2015-04-07 15:32:30,,
LFGibu,Samuel Adams Irish Red,Samuel Adams Irish Red,5.8,25,1.0,22,N,verified,Verified,2012-01-03 02:44:09,2015-12-18 14:54:51,https://brewerydb-images.s3.amazonaws.com/beer/LFGibu/upload_CHcx5R-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/LFGibu/upload_CHcx5R-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/LFGibu/upload_CHcx5R-large.png,https://brewerydb-images.s3.amazonaws.com/beer/LFGibu/upload_CHcx5R-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/LFGibu/upload_CHcx5R-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/LFGibu/upload_CHcx5R-contentAwareLarge.png,1.0,Year Round,Available year round as a staple beer.,22,2,2,Irish Origin Ales,2012-03-21 20:06:45,Irish-Style Red Ale,Irish Red,Irish-style red ales range from light red-amber-copper to light brown in color. These ales have a medium hop bitterness and flavor. They often don't have hop aroma. Irish-style red ales have low to medium candy-like caramel malt sweetness and may have a balanced subtle degree of roast barley or roast malt character and complexity.  Irish-style Red Ales have a medium body. The style may have low levels of fruity-ester flavor and aroma. Diacetyl should be absent or at very low levels. Chill haze is allowable at cold temperatures. Slight yeast haze is acceptable for bottle-conditioned products.,20,28,4,4.5,11,18,1.04,1.01,1.014,2012-03-21 20:06:45,2015-04-07 15:23:38,,
B3jBcp,Samuel Adams Kellerbier,Samuel Adams Kellerbier,5,35,,56,N,verified,Verified,2018-02-12 21:40:22,2020-02-19 00:48:26,https://brewerydb-images.s3.amazonaws.com/beer/B3jBcp/upload_i93Ucx-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/B3jBcp/upload_i93Ucx-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/B3jBcp/upload_i93Ucx-large.png,https://brewerydb-images.s3.amazonaws.com/beer/B3jBcp/upload_i93Ucx-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/B3jBcp/upload_i93Ucx-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/B3jBcp/upload_i93Ucx-contentAwareLarge.png,,,,56,4,4,German Origin Ales,2012-03-21 20:06:46,Kellerbier or Zwickelbier,Kellerbier/Zwickelbier,"Kellerbier or Zwickelbiers are
unfiltered versions of lager or ale styles of European
origin. These can include traditional Helles, Dunkel,
Dortmunder, Vienna, Bohemian, Kolsch, Alt, as well
as less common traditional or contemporary
European-origin lager and ale styles. Kellerbiers have
carbonation ranging from low to normal. These
unfiltered beers are packaged and served with very
low to moderate amounts of yeast. Contemporary
versions may be filtered and dosed with yeast during
packaging.",,,,,,,,,,2012-03-21 20:06:46,2020-02-19 00:51:11,,
