id,name,nameDisplay,abv,ibu,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,availableId,available.id,available.name,available.description,year,style.ogMax,locationId,location.id,location.name,location.streetAddress,location.locality,location.postalCode,location.website,location.isPrimary,location.inPlanning,location.isClosed,location.openToPublic,location.locationType,location.locationTypeDisplay,location.countryIsoCode,location.status,location.statusDisplay,location.createDate,location.updateDate,location.country.isoCode,location.country.name,location.country.displayName,location.country.isoThree,location.country.numberCode,location.country.createDate,location.extendedAddress,location.region,location.phone,location.yearOpened
SK6nFe,"Ruination Double IPA 2.0 W/ Blackberries, Strawberries And Lemon Peel","Ruination Double IPA 2.0 W/ Blackberries, Strawberries And Lemon Peel",8.5,,31,N,verified,Verified,2017-09-21 00:20:21,2017-09-21 13:50:27,,,,,,,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fcffm3,Ruination Double IPA 2.0 w/ Orange Peel & Vanilla Bean,Ruination Double IPA 2.0 w/ Orange Peel & Vanilla Bean,8.5,100,31,N,verified,Verified,2016-08-02 18:10:14,2016-08-02 18:10:14,,,,,,,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cnuJq,Ruination IPA,Ruination IPA,8.2,100,31,N,verified,Verified,2012-01-03 02:44:07,2015-12-15 21:48:48,https://brewerydb-images.s3.amazonaws.com/beer/7cnuJq/upload_aC4vUP-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/7cnuJq/upload_aC4vUP-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/7cnuJq/upload_aC4vUP-large.png,https://brewerydb-images.s3.amazonaws.com/beer/7cnuJq/upload_aC4vUP-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/7cnuJq/upload_aC4vUP-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/7cnuJq/upload_aC4vUP-contentAwareLarge.png,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,1.0,1.0,Year Round,Available year round as a staple beer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmbpxy,RuinTen IPA,RuinTen IPA,10.8,110,31,N,verified,Verified,2013-06-18 16:05:29,2015-12-17 04:06:57,https://brewerydb-images.s3.amazonaws.com/beer/zmbpxy/upload_TKoadx-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/zmbpxy/upload_TKoadx-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/zmbpxy/upload_TKoadx-large.png,https://brewerydb-images.s3.amazonaws.com/beer/zmbpxy/upload_TKoadx-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/zmbpxy/upload_TKoadx-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/zmbpxy/upload_TKoadx-contentAwareLarge.png,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,2.0,2.0,Limited,Limited availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glAOP8,RuinTen Triple IPA w/ Orange Peel & Vanilla Bean,RuinTen Triple IPA w/ Orange Peel & Vanilla Bean,10.8,110,31,N,verified,Verified,2016-08-02 12:19:11,2016-08-02 12:20:08,https://brewerydb-images.s3.amazonaws.com/beer/glAOP8/upload_iivjRm-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/glAOP8/upload_iivjRm-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/glAOP8/upload_iivjRm-large.png,https://brewerydb-images.s3.amazonaws.com/beer/glAOP8/upload_iivjRm-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/glAOP8/upload_iivjRm-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/glAOP8/upload_iivjRm-contentAwareLarge.png,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,2.0,2.0,Limited,Limited availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5vZ4it,Saison du Buff,Saison du Buff,7.7,,72,N,verified,Verified,2014-08-07 16:17:10,2017-01-09 16:19:40,https://brewerydb-images.s3.amazonaws.com/beer/5vZ4it/upload_wO4AqT-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/5vZ4it/upload_wO4AqT-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/5vZ4it/upload_wO4AqT-large.png,https://brewerydb-images.s3.amazonaws.com/beer/5vZ4it/upload_wO4AqT-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/5vZ4it/upload_wO4AqT-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/5vZ4it/upload_wO4AqT-contentAwareLarge.png,72,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,French & Belgian-Style Saison,Saison,"Beers in this category are golden to deep amber in color. There may be quite a variety of characters within this style. Generally: They are light to medium in body. Malt aroma is low to medium-low. Esters are medium to high in  aroma, while, complex alcohols, herbs, spices, low Brettanomyces character and even clove and smoke-like phenolics may or may not be evident in the overall balanced beer. Hop aroma and flavor may be at low to medium levels. Malt flavor is low but provides foundation for the overall balance. Hop bitterness is moderate to moderately assertive. Herb and/or spice flavors, including black pepper-like notes, may or may not be evident. Fruitiness from fermentation is generally in character. A balanced small amount of sour or acidic flavors is acceptable when in balance with other components. Earthy, cellar-like, musty aromas are okay. Diacetyl should not be perceived. Chill or slight yeast haze is okay. Often bottle conditioned with some yeast character and high carbonation. French & Belgian-Style Saison may have Brettanomyces characters that are slightly acidity, fruity, horsey, goaty and/or leather-like.",20,40,4.5,8.5,4,14,1.055,1.004,1.016,2012-03-21 20:06:46,2015-04-07 15:34:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kkW0SJ,Saison Du BUFF - Red Wine Barrel,Saison Du BUFF - Red Wine Barrel,7.9,,72,N,verified,Verified,2018-05-10 16:17:50,2018-06-13 20:03:53,,,,,,,72,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,French & Belgian-Style Saison,Saison,"Beers in this category are golden to deep amber in color. There may be quite a variety of characters within this style. Generally: They are light to medium in body. Malt aroma is low to medium-low. Esters are medium to high in  aroma, while, complex alcohols, herbs, spices, low Brettanomyces character and even clove and smoke-like phenolics may or may not be evident in the overall balanced beer. Hop aroma and flavor may be at low to medium levels. Malt flavor is low but provides foundation for the overall balance. Hop bitterness is moderate to moderately assertive. Herb and/or spice flavors, including black pepper-like notes, may or may not be evident. Fruitiness from fermentation is generally in character. A balanced small amount of sour or acidic flavors is acceptable when in balance with other components. Earthy, cellar-like, musty aromas are okay. Diacetyl should not be perceived. Chill or slight yeast haze is okay. Often bottle conditioned with some yeast character and high carbonation. French & Belgian-Style Saison may have Brettanomyces characters that are slightly acidity, fruity, horsey, goaty and/or leather-like.",20,40,4.5,8.5,4,14,1.055,1.004,1.016,2012-03-21 20:06:46,2015-04-07 15:34:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb7egM,Sawyer's Triple,Sawyer's Triple,7.6,,59,N,verified,Verified,2012-01-03 02:44:10,2015-12-16 12:30:13,https://brewerydb-images.s3.amazonaws.com/beer/cb7egM/upload_7x4gYY-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/cb7egM/upload_7x4gYY-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/cb7egM/upload_7x4gYY-large.png,https://brewerydb-images.s3.amazonaws.com/beer/cb7egM/upload_7x4gYY-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/cb7egM/upload_7x4gYY-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/cb7egM/upload_7x4gYY-contentAwareLarge.png,59,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,Belgian-Style Tripel,Belgian Tripel,"Tripels are often characterized by a complex, sometimes mild spicy character. Clove-like phenolic flavor and aroma may be evident at extremely low levels. Yeast-generated  fruity esters, including banana, are also common, but not necessary. These pale/light-colored ales may finish sweet, though any sweet finish should be light. The beer is characteristically medium and clean in body with an equalizing hop/malt balance and a perception of medium to medium high hop bitterness. Traditional Belgian Tripels are often well attenuated. Brewing sugar may be used to lighten the perception of body. Its sweetness will come from very pale malts. There should not be character from any roasted or dark malts. Low hop flavor is acceptable. Alcohol strength and flavor should be perceived as evident. Head retention is dense and mousse-like. Chill haze is acceptable at low serving temperatures. Traditional Tripels are bottle conditioned, may exhibit slight yeast haze but the yeast should not be intentionally roused. Oxidative character if evident in aged Tripels should be mild and pleasant.",20,45,7,10,4,9,1.07,1.01,1.018,2012-03-21 20:06:46,2015-04-07 15:31:50,2.0,2.0,Limited,Limited availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f2eww,Scorpion Bowl IPA,Scorpion Bowl IPA,7.5,76,30,N,verified,Verified,2018-02-06 15:32:34,2018-02-06 15:34:03,https://brewerydb-images.s3.amazonaws.com/beer/5f2eww/upload_Z2nOEl-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/5f2eww/upload_Z2nOEl-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/5f2eww/upload_Z2nOEl-large.png,https://brewerydb-images.s3.amazonaws.com/beer/5f2eww/upload_Z2nOEl-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/5f2eww/upload_Z2nOEl-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/5f2eww/upload_Z2nOEl-contentAwareLarge.png,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BuTN28,Scru Wit,Scru Wit,8.5,40,65,N,verified,Verified,2016-05-31 17:58:09,2016-05-31 18:38:48,https://brewerydb-images.s3.amazonaws.com/beer/BuTN28/upload_iVIHP7-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/BuTN28/upload_iVIHP7-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/BuTN28/upload_iVIHP7-large.png,https://brewerydb-images.s3.amazonaws.com/beer/BuTN28/upload_iVIHP7-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/BuTN28/upload_iVIHP7-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/BuTN28/upload_iVIHP7-contentAwareLarge.png,65,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,Belgian-Style White (or Wit) / Belgian-Style Wheat,Witbier,Belgian white ales are very pale in color and are brewed using unmalted wheat and malted barley and are spiced with coriander and orange peel. Coriander and light orange peel aroma should be perceived as such or as an unidentified spiciness. Phenolic spiciness and yeast flavors may be evident at mild levels. These beers are traditionally bottle conditioned and served cloudy. An unfiltered starch and yeast haze should be part of the appearance. The low to medium body should have some degree of creaminess from wheat starch. The style is further characterized by the use of noble-type hops to achieve low hop bitterness and little to no apparent hop flavor. This beer has no diacetyl and a low to medium fruity-ester level. Mild acidity is appropriate.,10,17,4.8,5.2,2,4,1.044,1.006,1.01,2012-03-21 20:06:46,2015-04-07 15:32:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
