id,name,nameDisplay,abv,isRetired,createDate,updateDate,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,style.ogMax,ibu,available.name,available.description,Brewery,year,style.category.description,style.category.updateDate,Average ABV,Average IBU
ImL6MP,Samuel Adams Grumpy Monk,Samuel Adams Grumpy Monk,5.7,N,9/8/12 17:47,12/16/15 19:10,Belgian And French Origin Ales,3/21/12 20:06,Belgian-Style Tripel,Belgian Tripel,"Tripels are often characterized by a complex, sometimes mild spicy character. Clove-like phenolic flavor and aroma may be evident at extremely low levels. Yeast-generated  fruity esters, including banana, are also common, but not necessary. These pale/light-colored ales may finish sweet, though any sweet finish should be light. The beer is characteristically medium and clean in body with an equalizing hop/malt balance and a perception of medium to medium high hop bitterness. Traditional Belgian Tripels are often well attenuated. Brewing sugar may be used to lighten the perception of body. Its sweetness will come from very pale malts. There should not be character from any roasted or dark malts. Low hop flavor is acceptable. Alcohol strength and flavor should be perceived as evident. Head retention is dense and mousse-like. Chill haze is acceptable at low serving temperatures. Traditional Tripels are bottle conditioned, may exhibit slight yeast haze but the yeast should not be intentionally roused. Oxidative character if evident in aged Tripels should be mild and pleasant.",20,45,7,10,4,9,1.07,1.01,1.018,3/21/12 20:06,4/7/15 15:31,,55,Seasonal,"Available at the same time of year, every year.",Boston Beer Company,,,,,
LYai9f,Samuel Adams Hallertau Imperial Pilsner,Samuel Adams Hallertau Imperial Pilsner,8.5,N,1/3/12 2:44,12/16/15 3:30,North American Lager,3/21/12 20:06,American-Style Pilsener,American Pilsener,"This classic and unique pre-Prohibition American-style Pilsener is straw to deep gold in color. Hop bitterness, flavor and aroma are medium to high, and use of noble-type hops for flavor and aroma is preferred. Up to 25 percent corn and/or rice in the grist should be used. Malt flavor and aroma are medium. This is a light-medium to medium-bodied beer. Sweet corn-like dimethylsulfide (DMS), fruity esters and American hop-derived citrus flavors or aromas should not be perceived. Diacetyl is not acceptable. There should be no chill haze. Competition organizers may wish to subcategorize this style into rice and corn subcategories.",25,40,5,6,3,6,1.045,1.012,1.018,3/21/12 20:06,4/7/15 15:40,,,Limited,Limited availability.,Boston Beer Company,,,,,
eKx6Cg,Samuel Adams Harvest Pumpkin Ale,Samuel Adams Harvest Pumpkin Ale,5.7,N,1/3/12 2:44,12/16/15 6:13,Hybrid/mixed Beer,3/21/12 20:06,Pumpkin Beer,Pumpkin Beer,"Pumpkin beers are any beers using pumpkins (Cucurbito pepo) as an adjunct in either mash, kettle, primary or secondary fermentation, providing obvious (ranging from subtle to intense), yet harmonious, qualities. Pumpkin qualities should not be overpowered by hop character. These may or may not be spiced or flavored with other things. A statement by the brewer explaining the nature of the beer is essential for fair assessment in competitions. If this beer is a classic style with pumpkin, the brewer should also specify the classic style.",5,70,2.5,12,5,50,1.03,1.006,1.03,3/21/12 20:06,4/7/15 15:44,,14,Seasonal,"Available at the same time of year, every year.",Boston Beer Company,,,,,
3iB13J,Samuel Adams Hazel Brown,Samuel Adams Hazel Brown,5.2,N,8/20/12 16:01,12/16/15 17:29,North American Origin Ales,3/21/12 20:06,American-Style Brown Ale,American Brown,"American brown ales range from deep copper to brown in color. Roasted malt caramel-like and chocolate-like characters should be of medium intensity in both flavor and aroma. American brown ales have evident low to medium hop flavor and aroma, medium to high hop bitterness, and a medium body. Estery and fruity-ester characters should be subdued. Diacetyl should not be perceived. Chill haze is allowable at cold temperatures.",25,45,4,6.4,15,26,1.04,1.01,1.018,3/21/12 20:06,4/7/15 15:27,,20,Seasonal,"Available at the same time of year, every year.",Boston Beer Company,,,,,
TG63ZX,Samuel Adams Heaven or Helles,Samuel Adams Heaven or Helles,5,N,5/17/16 15:17,2/19/20 0:48,German Origin Ales,3/21/12 20:06,Kellerbier or Zwickelbier,Kellerbier/Zwickelbier,"Kellerbier or Zwickelbiers are
unfiltered versions of lager or ale styles of European
origin. These can include traditional Helles, Dunkel,
Dortmunder, Vienna, Bohemian, Kolsch, Alt, as well
as less common traditional or contemporary
European-origin lager and ale styles. Kellerbiers have
carbonation ranging from low to normal. These
unfiltered beers are packaged and served with very
low to moderate amounts of yeast. Contemporary
versions may be filtered and dosed with yeast during
packaging.",,,,,,,,,,3/21/12 20:06,2/19/20 0:51,,20,Limited,Limited availability.,Boston Beer Company,,,,,
UI6I9b,Samuel Adams Hefeweizen,Samuel Adams Hefeweizen,,N,1/3/12 2:44,12/16/15 3:00,German Origin Ales,3/21/12 20:06,South German-Style Hefeweizen / Hefeweissbier,Hefeweizen,"The aroma and flavor of a Weissbier with yeast is decidedly fruity and phenolic. The phenolic characteristics are often described as clove-, nutmeg-like, mildly smoke-like or even vanilla-like. Banana-like esters should be present at low to medium-high levels. These beers are made with at least 50 percent malted wheat, and hop rates are quite low. Hop flavor and aroma are absent or present at very low levels. Weissbier is well attenuated and very highly carbonated and a medium to full bodied beer. The color is very pale to pale amber. Because yeast is present, the beer will have yeast flavor and a characteristically fuller mouthfeel and may be appropriately very cloudy. No diacetyl should be perceived.",10,15,4.9,5.5,3,9,1.047,1.008,1.016,3/21/12 20:06,4/7/15 15:29,,,,,Boston Beer Company,,,,,
zKvnSK,Samuel Adams Helles Bock,Samuel Adams Helles Bock,7,N,5/6/14 13:03,12/17/15 12:27,European-germanic Lager,3/21/12 20:06,German-Style Heller Bock/Maibock,Maibock,"The German word helle means light colored, and as such, a heller Bock is light straw to deep golden in color. Maibocks are also light-colored bocks. The sweet malty character should come through in the aroma and flavor. A lightly toasted and/or bready malt character is often evident. Roast or heavy toast/caramel malt character should be absent. Body is medium to full. Hop bitterness should be low, while noble-type hop aroma and flavor may be at low to medium levels. Bitterness increases with gravity. Fruity esters may be perceived at low levels. Diacetyl should be absent. Chill haze should not be perceived.",20,38,6,8,4,10,1.066,1.012,1.02,3/21/12 20:06,4/7/15 15:39,,,,,Boston Beer Company,,,,,
eeksV9,Samuel Adams Holiday Porter,Samuel Adams Holiday Porter,5.8,N,1/3/12 2:44,12/18/15 14:44,British Origin Ales,3/21/12 20:06,Brown Porter,Brown Porter,"Brown porters are mid to dark brown (may have red tint) in color. No roast barley or strong burnt/black malt character should be perceived. Low to medium malt sweetness, caramel and chocolate is acceptable along with medium hop bitterness. This is a lightto medium-bodied beer. Fruity esters are acceptable. Hop flavor and aroma may vary from being negligible to medium in character.",20,30,4.5,6,20,35,1.04,1.006,1.014,3/21/12 20:06,4/7/15 15:21,,40,Seasonal,"Available at the same time of year, every year.",Boston Beer Company,,,,,
ivXuST,Samuel Adams Honey Porter,Samuel Adams Honey Porter,5.5,N,1/3/12 2:44,12/16/15 3:26,British Origin Ales,3/21/12 20:06,Robust Porter,Robust Porter,"Robust porters are black in color and have a roast malt flavor, often reminiscent of cocoa, but no roast barley flavor. These porters have a sharp bitterness of black malt without a highly burnt/charcoal flavor. Caramel and other malt sweetness should be present and in harmony with other distinguishing porter characters. Robust porters range from medium to full in body and have a malty sweetness. Hop bitterness is medium to high, with hop aroma and flavor ranging from negligible to medium. Diacetyl is acceptable at very low levels. Fruity esters should be evident, balanced with roast malt and hop bitterness.",25,40,5,6.5,30,30,1.045,1.008,1.016,3/21/12 20:06,4/7/15 15:21,,38,Year Round,Available year round as a staple beer.,Boston Beer Company,,,,,
OSCE2A,Samuel Adams Honey Queen Braggot,Samuel Adams Honey Queen Braggot,7.5,N,4/18/13 11:39,12/17/15 1:12,"Mead, Cider, & Perry",3/21/12 20:06,Braggot,Braggot,"A harmonious blend of mead and beer, with the distinctive characteristics of both. A wide range of results are possible, depending on the base style of beer, variety of honey and overall sweetness and strength. Beer flavors tend to somewhat mask typical honey flavors found in other meads.",,,,,,,,,,3/21/12 20:06,4/7/15 15:48,,,,,Boston Beer Company,,,,,
ekcqx2,Samuel Adams Honey Rye Pale Ale,Samuel Adams Honey Rye Pale Ale,5.8,N,9/26/17 18:47,9/27/17 13:40,Hybrid/mixed Beer,3/21/12 20:06,Rye Ale or Lager with or without Yeast,Rye Ale,"Rye beers can be made using either ale or lager yeast. It should be brewed with at least 20 percent rye malt, and low to medium perception of hop bitterness. Hop aroma and flavor can be low to medium-high. These are often versions of classic styles that contain noticeable rye character in balance with other qualities of the beer. A spicy, fruity-estery aroma and flavor are typical but at low levels; however, phenolic, clove-like characteristics should not be perceived. Color is straw to amber, and the body should be light to medium in character. Diacetyl should not be perceived. If this style is packaged and served without yeast, no yeast characters should be evident in mouthfeel, flavor, or aroma. A low level of tannin derived astringency may be perceived. If this style is served with yeast, the character should portray a full yeasty mouthfeel and appear hazy to very cloudy. Yeast flavor and aroma should be low to medium but not overpowering the balance and character of rye and barley malt and hops. Darker versions of this style will be dark amber to dark brown, and the body should be light to medium in character. Roasted malts are optionally evident in aroma and flavor with a low level of roast malt astringency acceptable when appropriately balanced with malt sweetness. Roast malts may be evident as a cocoa/chocolate or caramel character. Aromatic toffee-like, caramel, or biscuit-like characters may be part of the overall flavor/aroma profile. As in the lighter colored versions, diacetyl should not be perceived. Competition directors may create specific styles of rye beer, such as Rye Pale Ale or Rye Brown Ale. A statement by the brewer indicating if the beer is based on a classic style is essential for accurate judging.",,,,,,,,,,3/21/12 20:06,4/7/15 15:44,,33,,,Boston Beer Company,,,,,
yFtjZP,Samuel Adams Imperial Pilsner,Samuel Adams Imperial Pilsner,8.5,N,6/4/14 16:27,12/17/15 14:56,North American Lager,3/21/12 20:06,American-Style Pilsener,American Pilsener,"This classic and unique pre-Prohibition American-style Pilsener is straw to deep gold in color. Hop bitterness, flavor and aroma are medium to high, and use of noble-type hops for flavor and aroma is preferred. Up to 25 percent corn and/or rice in the grist should be used. Malt flavor and aroma are medium. This is a light-medium to medium-bodied beer. Sweet corn-like dimethylsulfide (DMS), fruity esters and American hop-derived citrus flavors or aromas should not be perceived. Diacetyl is not acceptable. There should be no chill haze. Competition organizers may wish to subcategorize this style into rice and corn subcategories.",25,40,5,6,3,6,1.045,1.012,1.018,3/21/12 20:06,4/7/15 15:40,,,,,Boston Beer Company,,,,,
TZFee5,Samuel Adams Imperial Stout,Samuel Adams Imperial Stout,9.2,N,1/3/12 2:44,12/16/15 4:42,North American Origin Ales,3/21/12 20:06,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,3/21/12 20:06,4/7/15 15:28,,42,Year Round,Available year round as a staple beer.,Boston Beer Company,,,,,
