id,name,nameDisplay,abv,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,ibu,availableId,available.id,available.name,available.description,year,style.ogMax
i0Hy6x,Black Vapor,Black Vapor,6,84,N,verified,Verified,2012-01-03 02:42:51,2015-12-16 09:02:25,https://brewerydb-images.s3.amazonaws.com/beer/i0Hy6x/upload_aMtWGy-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/i0Hy6x/upload_aMtWGy-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/i0Hy6x/upload_aMtWGy-large.png,https://brewerydb-images.s3.amazonaws.com/beer/i0Hy6x/upload_aMtWGy-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/i0Hy6x/upload_aMtWGy-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/i0Hy6x/upload_aMtWGy-contentAwareLarge.png,84,7,7,European-germanic Lager,2012-03-21 20:06:46,German-Style Schwarzbier,Schwarzbier,"These very dark brown to black beers have a mild roasted malt character without the associated bitterness. This is not a fullbodied beer, but rather a moderate body gently enhances malt flavor and aroma with low to moderate levels of sweetness. Hop bitterness is low to medium in character. Noble-type hop flavor and aroma should be low but perceptible. There should be no fruity esters. Diacetyl should not be perceived.",22,30,3.8,5,25,30,1.044,1.01,1.016,2012-03-21 20:06:46,2015-04-07 15:37:12,,,,,,,
QFJ250,Blantons Barrel Aged Scotch Ale,Blantons Barrel Aged Scotch Ale,11.3,15,N,verified,Verified,2016-10-19 19:36:34,2016-10-19 19:36:34,,,,,,,15,1,1,British Origin Ales,2012-03-21 20:06:45,Scotch Ale,Scotch Ale,"Scotch ales are overwhelmingly malty and full-bodied. Perception of hop bitterness is very low. Hop flavor and aroma are very low or nonexistent. Color ranges from deep copper to brown. The clean alcohol flavor balances the rich and dominant sweet maltiness in flavor and aroma. A caramel character is often a part of the profile. Dark roasted malt flavors and aroma may be evident at low levels. If present, fruity esters are generally at low aromatic and flavor levels. Low diacetyl levels are acceptable. Chill haze is allowable at cold temperatures. Though there is little evidence suggesting that traditionally made strong Scotch ales exhibited peat smoke character, the current marketplace offers many Scotch Ales with peat or smoke character present at low to medium levels. Thus a peaty/smoky character may be evident at low levels (ales with medium or higher smoke character would be considered a smoke flavored beer and considered in another category). Scotch Ales may be split into two subcategories: Traditional (no smoke character) and Peated (low level of peat smoke character).",25,35,6.2,8,15,30,1.072,1.016,1.028,2012-03-21 20:06:45,2015-04-07 15:21:11,,,,,,,
d16niD,Blindfold,Blindfold,7.4,41,N,verified,Verified,2013-05-03 23:18:03,2015-12-17 03:58:05,https://brewerydb-images.s3.amazonaws.com/beer/d16niD/upload_M5TY91-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/d16niD/upload_M5TY91-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/d16niD/upload_M5TY91-large.png,https://brewerydb-images.s3.amazonaws.com/beer/d16niD/upload_M5TY91-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/d16niD/upload_M5TY91-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/d16niD/upload_M5TY91-contentAwareLarge.png,41,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Black Ale,Black Ale,"American-style Black Ales are very dark to black and perceived to have medium high to high hop bitterness, flavor and aroma with medium-high alcohol content, balanced with a medium body. Fruity, floral and herbal character from hops of all origins may contribute character. The style is further characterized by a balanced and moderate degree of caramel malt and dark roasted malt flavor and aroma. High astringency and high degree of burnt roast malt character should be absent.",50,70,6,7.5,35,35,1.056,1.012,1.018,2012-03-21 20:06:46,2015-04-07 15:28:36,70,2.0,2.0,Limited,Limited availability.,,
24mTU2,Blizzicane Bock,Blizzicane Bock,7.7,88,N,verified,Verified,2014-02-20 14:07:01,2016-05-09 15:41:40,https://brewerydb-images.s3.amazonaws.com/beer/24mTU2/upload_mVb1id-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/24mTU2/upload_mVb1id-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/24mTU2/upload_mVb1id-large.png,https://brewerydb-images.s3.amazonaws.com/beer/24mTU2/upload_mVb1id-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/24mTU2/upload_mVb1id-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/24mTU2/upload_mVb1id-contentAwareLarge.png,88,7,7,European-germanic Lager,2012-03-21 20:06:46,Traditional German-Style Bock,Bock,"Traditional bocks are made with all malt and are strong, malty, medium- to full-bodied, bottom-fermented beers with moderate hop bitterness that should increase proportionately with the starting gravity. Malt character should be a balance of sweetness and toasted/nut-like malt; not caramel. Hop flavor should be low and hop aroma should be very low. Bocks can range in color from deep copper to dark brown. Fruity esters should be minimal. Diacetyl should be absent.",20,30,6.3,7.5,20,30,1.066,1.018,1.024,2012-03-21 20:06:46,2015-04-07 15:38:54,,,,,,,
95tyDm,Blonde Ale,Blonde Ale,,36,N,verified,Verified,2013-05-10 18:54:30,2013-05-11 14:38:05,,,,,,,36,3,3,North American Origin Ales,2012-03-21 20:06:45,Golden or Blonde Ale,Blonde,"Golden or Blonde ales are straw to golden blonde in color. They have a crisp, dry palate, light to medium body, and light malt sweetness. Low to medium hop aroma may be present but does not dominate. Bitterness is low to medium. Fruity esters may be perceived but do not predominate. Diacetyl should not be perceived. Chill haze should be absent.",15,25,4,5,3,7,1.045,1.008,1.016,2012-03-21 20:06:46,2015-04-07 15:27:26,,,,,,,
IlrJbh,Blood Shot,Blood Shot,8.6,33,N,verified,Verified,2013-01-20 22:53:36,2015-12-18 17:37:19,https://brewerydb-images.s3.amazonaws.com/beer/IlrJbh/upload_cWGcuO-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/IlrJbh/upload_cWGcuO-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/IlrJbh/upload_cWGcuO-large.png,https://brewerydb-images.s3.amazonaws.com/beer/IlrJbh/upload_cWGcuO-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/IlrJbh/upload_cWGcuO-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/IlrJbh/upload_cWGcuO-contentAwareLarge.png,33,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial Red Ale,Imperial Red,"Imperial Red Ales are deep amber to dark copper/reddish brown. A small amount of chill haze is allowable at cold temperatures. Fruity-ester aroma is medium. Hop aroma is intense, arising from any variety of hops. Medium to high caramel malt character is present. Hop flavor is intense, and balanced with other beer characters. They may use any variety of hops. Hop bitterness is intense. Alcohol content is very high and of notable character. Complex alcohol flavors may be evident. Fruity-ester flavors are medium. Diacetyl should not be perceived. Body is full.",55,85,7.9,10.5,10,15,1.08,1.02,1.028,2012-03-21 20:06:46,2015-04-07 17:05:43,,,,,,,
oYED15,Blue Ridge Red,Blue Ridge Red,6.3,22,N,verified,Verified,2016-10-26 11:53:47,2016-11-01 15:10:46,,,,,,,22,2,2,Irish Origin Ales,2012-03-21 20:06:45,Irish-Style Red Ale,Irish Red,Irish-style red ales range from light red-amber-copper to light brown in color. These ales have a medium hop bitterness and flavor. They often don't have hop aroma. Irish-style red ales have low to medium candy-like caramel malt sweetness and may have a balanced subtle degree of roast barley or roast malt character and complexity.  Irish-style Red Ales have a medium body. The style may have low levels of fruity-ester flavor and aroma. Diacetyl should be absent or at very low levels. Chill haze is allowable at cold temperatures. Slight yeast haze is acceptable for bottle-conditioned products.,20,28,4,4.5,11,18,1.04,1.01,1.014,2012-03-21 20:06:45,2015-04-07 15:23:38,37,2.0,2.0,Limited,Limited availability.,,
HgMkeg,Bonnaroo Brew,Bonnaroo Brew,4.8,72,N,verified,Verified,2012-01-03 02:42:53,2015-12-16 09:09:38,https://brewerydb-images.s3.amazonaws.com/beer/HgMkeg/upload_jWDSae-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/HgMkeg/upload_jWDSae-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/HgMkeg/upload_jWDSae-large.png,https://brewerydb-images.s3.amazonaws.com/beer/HgMkeg/upload_jWDSae-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/HgMkeg/upload_jWDSae-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/HgMkeg/upload_jWDSae-contentAwareLarge.png,72,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,French & Belgian-Style Saison,Saison,"Beers in this category are golden to deep amber in color. There may be quite a variety of characters within this style. Generally: They are light to medium in body. Malt aroma is low to medium-low. Esters are medium to high in  aroma, while, complex alcohols, herbs, spices, low Brettanomyces character and even clove and smoke-like phenolics may or may not be evident in the overall balanced beer. Hop aroma and flavor may be at low to medium levels. Malt flavor is low but provides foundation for the overall balance. Hop bitterness is moderate to moderately assertive. Herb and/or spice flavors, including black pepper-like notes, may or may not be evident. Fruitiness from fermentation is generally in character. A balanced small amount of sour or acidic flavors is acceptable when in balance with other components. Earthy, cellar-like, musty aromas are okay. Diacetyl should not be perceived. Chill or slight yeast haze is okay. Often bottle conditioned with some yeast character and high carbonation. French & Belgian-Style Saison may have Brettanomyces characters that are slightly acidity, fruity, horsey, goaty and/or leather-like.",20,40,4.5,8.5,4,14,1.055,1.004,1.016,2012-03-21 20:06:46,2015-04-07 15:34:55,,,,,,,
AEFy0R,Boomerang,Boomerang,6.7,30,N,verified,Verified,2014-11-24 15:21:57,2015-12-17 20:01:45,https://brewerydb-images.s3.amazonaws.com/beer/AEFy0R/upload_jNQBNH-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/AEFy0R/upload_jNQBNH-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/AEFy0R/upload_jNQBNH-large.png,https://brewerydb-images.s3.amazonaws.com/beer/AEFy0R/upload_jNQBNH-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/AEFy0R/upload_jNQBNH-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/AEFy0R/upload_jNQBNH-contentAwareLarge.png,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,,,,,,,
NU4qr0,Bosden,Bosden,6.8,42,N,verified,Verified,2013-11-01 11:34:45,2015-12-17 06:47:10,https://brewerydb-images.s3.amazonaws.com/beer/NU4qr0/upload_5wDx7x-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/NU4qr0/upload_5wDx7x-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/NU4qr0/upload_5wDx7x-large.png,https://brewerydb-images.s3.amazonaws.com/beer/NU4qr0/upload_5wDx7x-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/NU4qr0/upload_5wDx7x-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/NU4qr0/upload_5wDx7x-contentAwareLarge.png,42,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Stout,American Stout,"Initial low to medium malt sweetness with a degree of caramel, chocolate and/or roasted coffee flavor with a distinctive dryroasted bitterness in the finish. Coffee-like roasted barley and roasted malt aromas are prominent. Some slight roasted malt acidity is permissible and a medium- to full-bodied mouthfeel is appropriate. Hop bitterness may be moderate to high. Hop aroma and flavor is moderate to high, often with American citrus-type and/or resiny hop character. The perception of fruity esters is low. Roasted malt/barley astringency may be low but not excessive. Diacetyl (butterscotch) should be negligible or not perceived. Head retention is excellent.",35,60,5.7,8.8,40,40,1.05,1.01,1.022,2012-03-21 20:06:46,2015-04-07 15:28:43,,,,,,,
